"episode","env.name: fourrooms - _step","env.name: fourrooms - _step__MIN","env.name: fourrooms - _step__MAX","env.name: fourrooms - steps","env.name: fourrooms - steps__MIN","env.name: fourrooms - steps__MAX"
"2101","421625.46","338107","596634","52.74","27","188"
"2102","421749.26","338294","596794","52.82","28","129"
"2103","421861.54","338407","596910","47.66","29","107"
"2104","421986.32","338565","596998","53.24","29","146"
"2105","422107.96","338696","597122","51.8","31","123"
"2106","422235.16","338872","597240","54.34","31","161"
"2107","422362.12","338999","597321","54.16","32","253"
"2108","422488.1","339136","597432","53.8","24","195"
"2109","422607.2","339238","597547","50.76","25","164"
"2110","422723.92","339383","597665","49.58","31","108"
"2111","422838.38","339509","597744","48.68","26","95"
"2112","422974.32","339714","597821","58.18","28","256"
"2113","423124.42","339818","597900","64.52","31","627"
"2114","423243.96","339965","598009","50.9","30","101"
"2115","423362.8","340123","598119","50.58","30","239"
"2116","423494.44","340277","598217","56.3","26","297"
"2117","423624.78","340392","598300","55.7","28","250"
"2118","423745.62","340577","598400","51.46","28","123"
"2119","423887.36","340753","598499","60.8","28","503"
"2120","424018.9","340947","598610","56.22","29","361"
"2121","424141.5","341073","598728","52.28","31","99"
"2122","424277.24","341263","598811","58.14","31","265"
"2123","424410.52","341392","598924","56.98","28","372"
"2124","424529.9","341610","599035","50.86","27","160"
"2125","424642.18","341719","599164","47.68","31","115"
"2126","424756.7","341841","599281","48.66","31","81"
"2127","424873.06","341938","599367","49.5","31","114"
"2128","424988.1","342094","599474","48.86","26","110"
"2129","425112.96","342241","599607","53.3","27","121"
"2130","425225","342412","599727","47.6","30","87"
"2131","425339.48","342507","599822","48.66","31","103"
"2132","425459.96","342625","599989","51.32","28","262"
"2133","425584.68","342758","600090","53.2","29","130"
"2134","425726.54","342909","600190","60.82","30","450"
"2135","425846.64","343081","600269","51.16","28","262"
"2136","425976.84","343209","600405","55.64","30","358"
"2137","426232.18","343322","604910","111.26","28","2000"
"2138","426348.36","343442","605072","49.4","29","144"
"2139","426466.02","343566","605174","50.08","26","136"
"2140","426592.16","343740","605309","53.88","26","229"
"2141","426725.44","344004","605431","56.96","32","138"
"2142","426845.84","344169","605549","51.3","29","110"
"2143","427084.04","344275","608501","103.64","30","1412"
"2144","427208.06","344368","608610","52.9","26","239"
"2145","427336.04","344566","608739","54.68","26","314"
"2146","427461.3","344713","608834","53.42","27","189"
"2147","427581.4","344833","608931","51.18","30","108"
"2148","427703.82","345065","609017","52.22","30","105"
"2149","427824.54","345194","609112","51.4","27","117"
"2150","427948.76","345318","609218","53","33","245"
"2151","428083.14","345460","609354","57.48","32","119"
"2152","428201.6","345607","609503","50.42","26","107"
"2153","428406.18","345724","609584","88.7","28","2000"
"2154","428542.12","345912","609690","58.22","31","469"
"2155","428659.56","346034","609812","49.96","28","92"
"2156","428785.98","346158","609916","53.96","30","273"
"2157","428900.18","346239","610000","48.52","26","162"
"2158","429026.56","346382","610109","53.96","28","141"
"2159","429140.98","346495","610222","48.62","28","100"
"2160","429262.78","346614","610402","51.94","26","214"
"2161","429385.04","346748","610495","52.1","29","138"
"2162","429514.62","347007","610642","55.38","26","308"
"2163","429644.66","347104","610737","55.58","32","163"
"2164","429773.74","347233","610852","55.14","28","173"
"2165","429909.84","347321","611332","58.26","28","264"
"2166","430219.64","347439","611447","135.44","24","2000"
"2167","430347.98","347563","611558","54.84","28","164"
"2168","430467.98","347833","611637","51.12","29","118"
"2169","430582.46","347946","611757","48.66","27","172"
"2170","430706.82","348041","611863","53.06","27","295"
"2171","430929.92","348177","611942","96.92","31","2000"
"2172","431136.82","348310","616447","89.74","31","2000"
"2173","431276.22","348446","616569","59.72","26","277"
"2174","431389.12","348527","616669","47.96","30","185"
"2175","431519.62","348615","616806","55.76","30","318"
"2176","431645.26","348760","616928","53.62","27","163"
"2177","431778.1","348855","617068","56.82","31","492"
"2178","431922.8","349040","617202","62.1","30","315"
"2179","432041.4","349139","617326","50.48","26","115"
"2180","432247.12","349300","617455","89.22","29","2000"
"2181","432390.6","349444","617543","61.56","33","324"
"2182","432506.88","349519","617627","49.42","28","184"
"2183","432618.86","349666","617722","47.56","28","82"
"2184","432740.4","349752","617823","51.8","28","251"
"2185","432855.6","349874","617909","48.98","25","107"
"2186","432969.4","349989","617993","48.36","28","106"
"2187","433097.48","350113","618077","54.7","30","134"
"2188","433209.44","350242","618176","47.54","30","131"
"2189","433418.44","350364","618280","90.62","25","2000"
"2190","433538.08","350488","618384","50.98","30","186"
"2191","433663.22","350619","618477","53.44","30","195"
"2192","433792.24","350694","618595","55.08","28","254"
"2193","434002.34","350832","618683","91.12","31","2000"
"2194","434124.84","350954","618769","52.26","32","111"
"2195","434234.18","351037","618850","46.4","27","97"
"2196","434357.28","351150","618943","52.44","27","112"
"2197","434598.86","351245","619040","105.18","24","2000"
"2198","434732.72","351372","619126","57.3","28","181"
"2199","434848.3","351451","619224","49.12","26","89"
"2200","434964.88","351641","619310","49.58","25","111"
"2201","435103.16","351774","619432","59.22","26","196"
"2202","435251.84","351939","619527","63.88","24","574"
"2203","435386.8","352058","619613","57.74","26","198"
"2204","435517.3","352180","619714","55.8","31","282"
"2205","435633.1","352289","619812","49.22","29","128"
"2206","435772.34","352397","619909","59.7","31","285"
"2207","435896.04","352567","620011","52.76","32","130"
"2208","436010.98","352646","620101","48.86","29","120"
"2209","436224.54","352784","620214","92.68","35","2000"
"2210","436342.9","352894","620363","50.38","26","200"
"2211","436466.54","352987","620487","52.72","29","129"
"2212","436600.56","353143","620612","57.32","30","300"
"2213","436808.58","353265","625117","90.26","28","2000"
"2214","436929.1","353376","625257","51.34","32","112"
"2215","437038.9","353477","625358","46.6","27","137"
"2216","437161.02","353554","625469","52.06","28","142"
"2217","437278.18","353634","625618","49.82","26","141"
"2218","437398.54","353720","625724","51.3","29","104"
"2219","437536.48","353824","625831","59.04","32","311"
"2220","437775.46","353912","625950","103.98","29","2000"
"2221","437900.2","353993","626045","53.26","25","139"
"2222","438011.8","354095","626156","47.36","28","70"
"2223","438218.42","354183","626260","89.62","28","2000"
"2224","438356.42","354285","626342","59.1","29","280"
"2225","438489.94","354367","626455","57.12","31","150"
"2226","438620.32","354448","626523","55.7","28","444"
"2227","438843.36","354539","626663","96.92","29","2000"
"2228","438971.86","354616","626749","54.88","28","247"
"2229","439085.4","354762","626868","48.28","26","93"
"2230","439300.74","354873","626993","93.5","29","2000"
"2231","439414.84","354937","627081","48.44","26","165"
"2232","439534.36","355059","627174","50.9","28","224"
"2233","439658.02","355151","627289","52.74","27","134"
"2234","439781.66","355260","627456","52.74","25","162"
"2235","439893.94","355362","627564","47.68","28","98"
"2236","440005.44","355475","627659","47.32","24","151"
"2237","440123.74","355585","627775","50.38","31","138"
"2238","440248.38","355653","627957","53.18","28","149"
"2239","440385.4","355748","628043","58.68","28","522"
"2240","440505.78","355859","628123","51.24","26","150"
"2241","440635.9","355929","628240","55.66","25","448"
"2242","440789.2","356036","628360","65.86","30","425"
"2243","440943","356153","628491","66.16","29","920"
"2244","441073.42","356262","628575","55.76","26","191"
"2245","441220.9","356348","628661","63.3","30","347"
"2246","441334.64","356456","628771","48.32","26","101"
"2247","441459.94","356544","628887","53.44","28","195"
"2248","441580.58","356617","628973","51.42","25","174"
"2249","441698.76","356716","629077","50.3","28","152"
"2250","441902.9","356861","629176","88.54","26","2000"
"2251","442023.66","356981","629260","51.42","26","206"
"2252","442131.8","357062","629359","45.84","31","86"
"2253","442251.96","357186","629457","51.18","28","126"
"2254","442361.88","357281","629565","46.66","27","85"
"2255","442482.18","357390","629676","51.22","30","113"
"2256","442597.66","357503","629744","49.14","27","143"
"2257","442714.86","357600","629843","49.86","31","111"
"2258","442916.84","357686","629923","87.54","30","2000"
"2259","443035.38","357777","630029","50.44","25","150"
"2260","443150.84","357854","630115","49.08","26","134"
"2261","443289.76","357958","630219","59.52","30","527"
"2262","443404.92","358037","630291","48.96","26","210"
"2263","443518.82","358125","630402","48.42","28","99"
"2264","443641.9","358249","630594","52.48","30","133"
"2265","443767.16","358356","630689","53.42","30","336"
"2266","443879.12","358455","630827","47.56","28","144"
"2267","444081.1","358559","630919","87.52","26","1987"
"2268","444285.3","358656","631026","88.56","30","2000"
"2269","444398.06","358763","631130","47.86","29","99"
"2270","444520.52","358878","631234","52.22","29","233"
"2271","444650.02","358998","631387","55.36","31","167"
"2272","444765.28","359068","631532","49","29","173"
"2273","444869.78","359179","631656","44.24","28","76"
"2274","444998.72","359280","631814","55.04","27","377"
"2275","445105.68","359357","631904","45.34","30","78"
"2276","445223.5","359437","632013","50.12","29","162"
"2277","445334.26","359538","632130","47.04","28","127"
"2278","445445.8","359620","632273","47.34","30","101"
"2279","445563.68","359778","632368","50.14","29","131"
"2280","445677.46","359877","632476","48.38","26","131"
"2281","445799.58","359986","632567","52.04","29","372"
"2282","445907.1","360083","632635","45.56","25","86"
"2283","446019.38","360167","632754","47.68","29","85"
"2284","446134.12","360291","632881","48.78","28","139"
"2285","446247.9","360404","632971","48.36","30","116"
"2286","446361.5","360483","633078","48.22","28","126"
"2287","446473.08","360592","633197","47.42","26","68"
"2288","446579.34","360723","633286","45","27","104"
"2289","446693.2","360822","633381","48.36","26","166"
"2290","446816.38","360926","633489","52.54","28","220"
"2291","446931.18","361030","633600","48.8","29","230"
"2292","447058.88","361116","633729","54.56","26","390"
"2293","447171.6","361214","633875","47.86","32","118"
"2294","447302.64","361309","634018","56","28","202"
"2295","447425.56","361397","634144","52.44","29","388"
"2296","447541.22","361487","634349","49.16","28","196"
"2297","447669.52","361567","634474","54.78","30","255"
"2298","447789.64","361657","634607","51.16","29","124"
"2299","447915.04","361748","634711","53.54","32","259"
"2300","448027.58","361829","634788","47.76","30","86"
"2301","448151.4","361917","634874","52.84","30","268"
"2302","448266.14","362012","634946","48.78","25","131"
"2303","448369.78","362080","635028","43.8","27","85"
"2304","448474.38","362160","635145","44.28","26","121"
"2305","448593.72","362268","635265","50.84","28","140"
"2306","448706.96","362345","635358","48.1","29","93"
"2307","448838.06","363432","635460","56.04","29","481"
"2308","448974.16","363507","635564","58.26","28","603"
"2309","449167.56","363602","635650","83.76","26","2000"
"2310","449284.66","363724","635749","49.82","26","130"
"2311","449397.9","363884","635844","48.12","28","86"
"2312","449506.06","363997","636099","45.82","28","111"
"2313","449716.52","364133","636183","91.28","31","2000"
"2314","449955.04","364295","636271","103.84","30","2000"
"2315","450084.04","364438","636393","55.1","28","340"
"2316","450201.88","364535","636531","50.12","30","112"
"2317","450328.04","364614","636626","53.86","26","325"
"2318","450437.64","364707","636698","46.5","30","117"
"2319","450551.76","364795","636813","48.52","26","90"
"2320","450657.06","364899","636929","44.54","26","69"
"2321","450771.44","365017","637051","48.64","28","174"
"2322","450883.28","365105","637200","47.46","33","92"
"2323","450999.8","365227","637288","49.54","26","164"
"2324","451134.08","365329","637394","57.46","32","428"
"2325","451292.7","365925","637498","68.32","30","544"
"2326","451405.96","366011","637598","48.12","33","150"
"2327","451573.02","366154","637679","72.02","25","1251"
"2328","451685.12","366228","637788","47.6","29","140"
"2329","451833.32","366368","637889","63.62","30","696"
"2330","451947.36","366479","637973","48.5","27","139"
"2331","452072.72","366572","638084","53.46","26","267"
"2332","452184.32","366651","638179","47.36","28","101"
"2333","452313.46","366748","638294","55.22","31","314"
"2334","452438.34","366855","638466","53.28","27","367"
"2335","452553.52","366945","638570","48.96","29","162"
"2336","452681.7","367069","638647","54.74","27","365"
"2337","452827.68","367176","638753","62.68","31","522"
"2338","452941.4","367282","638861","48.28","28","102"
"2339","453070.42","367429","638983","55.16","26","491"
"2340","453187.14","367569","639056","49.62","30","145"
"2341","453302.18","367688","639171","48.92","27","166"
"2342","453414.02","367792","639259","47.48","26","185"
"2343","453636.14","367899","639332","96.48","29","1564"
"2344","453851.2","368009","639402","93.4","29","1424"
"2345","454004.34","368095","639502","65.84","30","666"
"2346","454138.54","368249","639682","57.38","27","419"
"2347","454270.36","368351","639793","56.38","33","508"
"2348","454444.18","368434","639890","75.04","27","1155"
"2349","454556.78","368554","639994","47.82","26","184"
"2350","454700.28","368647","640085","61.54","28","896"
"2351","454822.74","368762","640171","52.18","25","283"
"2352","454973.58","368873","640257","64.86","24","829"
"2353","455093.32","369058","640381","51","29","216"
"2354","455316.3","369166","640577","96.88","28","1934"
"2355","455519.02","369243","640686","87.86","27","2000"
"2356","455702.92","369361","640805","79.54","28","1771"
"2357","455985.46","369445","640907","123.34","28","2000"
"2358","456140.8","369542","640982","66.82","27","1109"
"2359","456341.26","369621","641093","86.82","30","2000"
"2360","456506.56","369694","641172","71.32","30","1268"
"2361","456622.86","369780","641256","49.42","28","256"
"2362","456831.06","369848","641342","90.3","28","2000"
"2363","457016.54","369940","641515","80.28","29","1619"
"2364","457145.64","370148","641613","55.12","28","584"
"2365","457255.62","370241","641705","46.66","27","108"
"2366","457397.14","370392","641816","60.68","29","641"
"2367","457520.7","370458","641893","52.68","27","475"
"2368","457657.66","370550","641988","58.66","29","493"
"2369","457767.26","370645","642099","46.48","30","85"
"2370","457886.04","370776","642216","50.56","28","299"
"2371","458092.76","370880","642323","89.72","29","2000"
"2372","458207.12","370978","642418","48.56","28","215"
"2373","458317.5","371070","642517","46.82","28","71"
"2374","458429.6","371168","642630","47.58","29","87"
"2375","458541.18","371242","642734","47.42","31","110"
"2376","458651.14","371391","642845","46.6","32","86"
"2377","458755.98","371471","642992","44.38","31","106"
"2378","458862.36","371586","643109","45.04","32","71"
"2379","458987.52","371667","643200","53.46","26","410"
"2380","459100.24","371747","643351","47.84","29","122"
"2381","459208.02","371819","643446","45.66","30","87"
"2382","459318.52","371921","643602","46.92","26","75"
"2383","459441.3","372023","643766","52.36","30","171"
"2384","459545.08","372145","643918","43.88","30","77"
"2385","459648.16","372255","643999","43.62","26","63"
"2386","459791.58","372339","644094","61.5","28","788"
"2387","459987.98","372427","644185","85.08","26","2000"
"2388","460098.34","372504","644262","46.8","30","112"
"2389","460213.96","372577","644375","49.16","27","148"
"2390","460319.52","372676","644485","44.72","29","97"
"2391","460480.38","372789","644583","69.26","28","1157"
"2392","460587.64","372905","644664","45.46","29","74"
"2393","460701.88","373011","644755","48.52","28","139"
"2394","460815.3","373101","644870","48.18","29","73"
"2395","461010.2","373196","644942","84.42","28","2000"
"2396","461116.96","373314","645008","45.22","27","89"
"2397","461229.3","373411","645103","47.72","27","123"
"2398","461425.12","373477","645209","84.82","27","2000"
"2399","461532.28","373581","645334","45.38","28","79"
"2400","461643.34","373725","645440","47.16","29","85"
"2401","461753","373832","645555","46.5","26","112"
"2402","461866.64","373931","645670","48.3","28","82"
"2403","461978","374028","645783","47.26","29","87"
"2404","462083.74","374114","645912","44.8","26","67"
"2405","462194.78","374250","646000","47.1","29","148"
"2406","462307.06","374358","646093","47.7","32","83"
"2407","462410.46","374438","646233","43.7","28","68"
"2408","462514.2","374524","646312","43.92","26","85"
"2409","462621.58","374601","646443","45.48","28","76"
"2410","462739.32","374702","646543","50.12","30","314"
"2411","462846.42","374802","646645","45.38","28","101"
"2412","462956.36","374922","646744","46.6","29","110"
"2413","463063.88","375062","646857","45.6","28","115"
"2414","463166.74","375159","647026","43.5","28","85"
"2415","463266.04","375263","647139","41.9","24","111"
"2416","463384.52","375351","647221","50.44","26","400"
"2417","463489.06","375444","647350","44.22","29","98"
"2418","463598.28","375566","647429","46.32","30","98"
"2419","463705.26","375681","647513","45.36","28","87"
"2420","463809.72","375835","647623","44.18","24","81"
"2421","463916.44","375959","647730","45.18","29","98"
"2422","464023.5","376065","647840","45.38","28","76"
"2423","464128.34","376183","647947","44.42","30","76"
"2424","464234.24","376260","648057","44.78","29","86"
"2425","464338.48","376355","648159","44.12","26","100"
"2426","464442.36","376465","648304","43.96","30","62"
"2427","464546.64","376567","648410","44.14","28","94"
"2428","464648.44","376640","648507","43","30","82"
"2429","464762.54","376728","648600","48.5","26","157"
"2430","464871.08","376832","648675","46.04","29","66"
"2431","464979.92","376958","648803","46.14","24","97"
"2432","465089.04","377083","648916","46.26","26","222"
"2433","465190.3","377218","648991","42.78","26","70"
"2434","465296.46","377336","649095","44.98","26","74"
"2435","465396.54","377419","649235","42.24","28","70"
"2436","465500.68","377532","649335","44.06","27","78"
"2437","465606.38","377643","649468","44.76","31","102"
"2438","465712.1","377734","649608","44.76","28","67"
"2439","465819.24","377804","649707","45.4","25","80"
"2440","465936.78","377894","649787","50.02","28","353"
"2441","466043.02","378007","649895","44.98","27","68"
"2442","466197.58","378071","650033","66.5","26","1034"
"2443","466299.84","378157","650117","43.24","28","81"
"2444","466404.06","378220","650212","44.08","26","78"
"2445","466610.16","378324","650300","89.36","26","2000"
"2446","466718","378404","650390","45.7","28","96"
"2447","466826.38","378510","650519","45.94","28","114"
"2448","466936.04","378636","650605","46.54","25","162"
"2449","467039.3","378740","650709","43.68","26","80"
"2450","467144.4","378811","650867","44.44","24","80"
"2451","467251.68","378969","650980","45.5","26","73"
"2452","467353.04","379082","651062","42.8","26","67"
"2453","467456.86","379188","651197","43.94","26","68"
"2454","467557.04","379321","651276","42.32","27","65"
"2455","467657.6","379416","651383","42.42","26","75"
"2456","467762.98","379529","651505","44.64","28","71"
"2457","467873.66","379633","651624","47","28","99"
"2458","467974.24","379706","651726","42.46","27","66"
"2459","468118.78","379780","651837","61.98","28","817"
"2460","468230.24","379914","652053","47.36","31","94"
"2461","468351.06","380033","652144","51.48","31","249"
"2462","468453.58","380113","652257","43.3","26","82"
"2463","468554.3","380268","652370","42.56","30","68"
"2464","468754.52","380363","652469","86.76","32","2000"
"2465","468863.9","380449","652585","46.42","30","101"
"2466","468968.04","380558","652691","44.06","26","87"
"2467","469072.72","380682","652793","44.3","28","77"
"2468","469186.1","380795","652910","48.18","28","244"
"2469","469288.82","380883","652987","43.4","28","66"
"2470","469488.8","380963","653062","86.68","27","2000"
"2471","469590.12","381062","653200","42.78","28","76"
"2472","469695.24","381148","653272","44.52","27","166"
"2473","469801.5","381243","653358","45","30","73"
"2474","469909.3","381336","653471","45.72","27","81"
"2475","470010.04","381440","653577","42.5","30","68"
"2476","470123.62","381517","653668","48.28","24","264"
"2477","470230.4","381614","653761","45.2","28","68"
"2478","470427.02","381689","653858","85.2","28","2000"
"2479","470533.06","381773","653948","44.9","24","116"
"2480","470640.68","381870","654057","45.62","28","81"
"2481","470748.58","381999","654129","45.72","26","84"
"2482","470859.84","382134","654222","47.26","26","175"
"2483","470971.08","382236","654319","47.14","31","83"
"2484","471074.66","382320","654432","43.86","27","76"
"2485","471186.66","382419","654530","47.56","31","120"
"2486","471291.86","382523","654631","44.56","31","122"
"2487","471415","382609","654699","52.5","28","374"
"2488","471526.18","382747","654794","47.2","29","161"
"2489","471628.12","382842","654867","43.04","25","68"
"2490","471751.98","382921","654957","52.84","27","301"
"2491","471857.62","383003","655052","44.74","27","96"
"2492","471968.34","383111","655127","46.98","28","92"
"2493","472082.74","383211","655197","48.62","29","119"
"2494","472200.26","383299","655279","50","27","184"
"2495","472306.98","383369","655392","45.24","29","70"
"2496","472419.62","383457","655500","47.84","28","86"
"2497","472524.78","383550","655598","44.48","29","87"
"2498","472641.62","383647","655702","49.7","26","205"
"2499","472748.04","383727","655776","45.12","26","106"
"2500","472851.94","383824","655878","43.92","28","75"
"2501","472963.54","383905","655993","47.38","31","110"
"2502","473070","384025","656084","45.1","27","85"
"2503","473182.24","384113","656201","47.7","30","79"
"2504","473290.98","384197","656285","46.06","29","90"
"2505","473399.1","384283","656391","45.84","30","95"
"2506","473506.12","384374","656475","45.34","25","91"
"2507","473610.84","384469","656566","44.3","28","74"
"2508","473714.52","384566","656649","43.9","26","92"
"2509","473823.48","384672","656753","46.18","29","86"
"2510","473936.74","384758","656873","48.14","26","298"
"2511","474045.72","384869","656979","46.24","30","130"
"2512","474152.92","384948","657074","45.42","26","74"
"2513","474268.68","385039","657178","49.2","27","126"
"2514","474377.92","385129","657291","46.3","26","111"
"2515","474490.76","385226","657375","47.92","30","135"
"2516","474616.18","385344","657454","53.54","27","421"
"2517","474772.86","385441","657574","67.4","28","882"
"2518","474895.64","385516","657662","52.38","29","355"
"2519","475022.92","385629","657760","54.32","31","346"
"2520","475136.96","385796","657857","48.48","27","117"
"2521","475243.38","385902","657963","45.08","26","105"
"2522","475357.68","386020","658128","48.58","28","106"
"2523","475473.5","386133","658236","49.26","30","217"
"2524","475586.74","386230","658325","48.06","27","151"
"2525","475699.6","386318","658402","47.94","28","110"
"2526","475805.68","386467","658503","44.98","28","72"
"2527","475913.3","386591","658589","45.54","31","79"
"2528","476025.86","386720","658671","47.84","30","95"
"2529","476132.54","386797","658743","45.2","24","78"
"2530","476260.36","386917","658859","54.58","33","377"
"2531","476371.78","387010","658960","47.28","30","81"
"2532","476485.06","387102","659044","48.14","31","119"
"2533","476593.2","387202","659137","45.84","28","87"
"2534","476702.52","387360","659230","46.38","25","81"
"2535","476812.78","387459","659311","46.76","30","174"
"2536","476932.96","387545","659431","51.2","27","291"
"2537","477127.4","387661","659519","84.18","28","2000"
"2538","477239.52","387758","659641","47.6","27","117"
"2539","477349.36","387860","659763","46.6","28","82"
"2540","477460.24","387923","659874","47.06","26","80"
"2541","477566.46","388063","660034","45","28","77"
"2542","477682.86","388185","660149","49.5","28","124"
"2543","477792.94","388294","660258","46.72","28","79"
"2544","477911.72","388395","660366","50.58","27","271"
"2545","478016.14","388490","660452","44.18","27","95"
"2546","478122.4","388592","660541","45","27","102"
"2547","478235.76","388698","660669","48.18","29","177"
"2548","478341.36","388807","660778","44.68","28","101"
"2549","478455","388895","660873","48.3","28","176"
"2550","478569.3","388988","660988","48.56","28","223"
"2551","478682.56","389076","661103","48.12","26","164"
"2552","478799.62","389200","661230","49.82","28","206"
"2553","478900.2","389325","661327","42.48","24","71"
"2554","479016.32","389420","661438","49.36","28","207"
"2555","479158.08","389517","661533","60.78","32","441"
"2556","479272.34","389612","661650","48.58","26","150"
"2557","479392.52","389765","661838","51.18","26","164"
"2558","479501.08","389881","662000","46.02","32","111"
"2559","479616","389991","662115","48.88","29","316"
"2560","479787.42","390113","662231","73.94","32","1014"
"2561","479905.78","390220","662350","50.38","30","351"
"2562","480020.7","390369","662448","48.88","29","121"
"2563","480137.66","390468","662574","49.76","27","223"
"2564","480264.78","390552","662685","54.26","29","281"
"2565","480380.22","390638","662775","49.12","28","122"
"2566","480489.94","390735","662949","46.5","27","77"
"2567","480593.08","390830","663067","43.6","27","67"
"2568","480700.18","390943","663191","45.42","27","107"
"2569","480805.22","391061","663281","44.44","27","80"
"2570","480917.1","391142","663410","47.56","30","99"
"2571","481023.86","391266","663591","45.16","27","82"
"2572","481133.86","391352","663692","46.68","25","104"
"2573","481268.56","391506","663891","57.64","28","679"
"2574","481377.12","391632","664062","46.02","28","82"
"2575","481484.2","391734","664202","45.36","27","143"
"2576","481588.62","391820","664356","44.22","27","84"
"2577","481704.04","391951","664505","49.06","27","217"
"2578","481808.08","392044","664620","44.04","30","73"
"2579","481914.34","392116","664753","45","26","81"
"2580","482022.52","392209","664896","45.82","26","101"
"2581","482125.1","392302","664993","43.4","27","103"
"2582","482235.68","392408","665158","46.88","29","80"
"2583","482352.38","392519","665534","49.68","28","165"
"2584","482465.8","392630","665870","48.16","29","155"
"2585","482576.2","392727","666068","46.86","26","125"
"2586","482687.12","392869","666276","47.06","27","90"
"2587","482795.42","392996","666427","45.96","29","87"
"2588","482900.46","393102","666625","44.48","27","86"
"2589","483007.6","393235","666725","45.32","27","91"
"2590","483121.6","393332","666856","48.5","32","113"
"2591","483238.98","393425","666960","49.92","28","241"
"2592","483345.24","393540","667118","45.02","29","89"
"2593","483456.62","393698","667249","47.28","30","155"
"2594","483573.6","393800","667423","49.78","30","162"
"2595","483687.98","393913","667504","48.58","25","167"
"2596","483789.88","394004","667658","43.1","26","78"
"2597","483897.2","394130","667757","45.46","25","160"
"2598","484007.14","394239","667848","46.62","27","120"
"2599","484114.04","394336","667979","45.28","28","79"
"2600","484226.72","394444","668116","47.9","29","103"
"2601","484335.8","394521","668394","46.24","26","121"
"2602","484490.28","394648","668556","66.46","33","769"
"2603","484597.28","394761","668676","45.28","27","100"
"2604","484714.36","394858","668944","49.84","28","172"
"2605","484835.98","394926","669046","51.84","25","293"
"2606","484949.7","395032","669143","48.3","29","140"
"2607","485066.06","395157","669321","49.5","26","179"
"2608","485164.14","395243","669410","41.34","25","82"
"2609","485267.98","395335","669489","43.96","24","82"
"2610","485379.58","395430","669627","47.38","28","98"
"2611","485486.52","395573","669760","45.3","27","65"
"2612","485595.86","395677","669839","46.42","29","131"
"2613","485705.9","395792","669970","46.66","31","134"
"2614","485813.6","395930","670085","45.62","27","106"
"2615","485919.46","396027","670189","44.86","26","86"
"2616","486024.42","396111","670323","44.42","26","104"
"2617","486130.68","396239","670429","45","28","145"
"2618","486249.08","396348","670533","50.4","28","328"
"2619","486357.18","396456","670689","45.84","25","209"
"2620","486462.54","396583","670804","44.58","28","72"
"2621","486576.52","396714","670903","48.44","28","132"
"2622","486687.52","396836","671091","47.12","29","98"
"2623","486797.32","396942","671215","46.6","28","122"
"2624","486903.18","397057","671323","44.8","27","122"
"2625","487016.88","397150","671432","48.28","29","281"
"2626","487131.84","397236","671522","48.9","27","115"
"2627","487245.62","397372","671617","48.36","27","149"
"2628","487360.88","397496","671708","48.96","34","92"
"2629","487473.88","397638","671796","48.02","29","190"
"2630","487586.74","397744","671896","47.94","30","147"
"2631","487702.42","397842","672000","49.16","27","174"
"2632","487823.36","398000","672101","51.56","28","254"
"2633","487930.22","398200","672199","45.26","26","87"
"2634","488038.3","398298","672289","45.84","29","87"
"2635","488161.32","398413","672436","52.44","26","341"
"2636","488264.92","398528","672544","43.8","28","85"
"2637","488373.9","398646","672639","46.22","27","117"
"2638","488513.22","398763","672800","59.7","31","460"
"2639","488638.38","398878","672931","53.4","26","235"
"2640","488746.92","398960","673050","46.04","26","262"
"2641","488865.62","399692","673172","50.54","26","323"
"2642","488973.76","399836","673267","45.8","28","85"
"2643","489177.6","399960","673367","88.4","28","2000"
"2644","489295.28","400105","673460","50.06","28","370"
"2645","489423.02","400204","673568","54.56","30","321"
"2646","489536.84","400299","673823","48.38","31","116"
"2647","489669.76","400460","673922","56.86","27","648"
"2648","489801.76","400611","674067","56.44","31","388"
"2649","489925.4","400713","674166","52.74","27","489"
"2650","490039.4","400808","674273","48.42","29","116"
"2651","490160.36","400905","674368","51.56","26","434"
"2652","490285.82","400998","674478","53.52","27","454"
"2653","490405.62","401095","674573","51.02","30","182"
"2654","490514.44","401170","674702","46.16","31","182"
"2655","490663.18","401244","674824","63.88","27","1049"
"2656","490813.52","401351","674899","64.6","30","569"
"2657","490930.32","401491","675064","49.64","27","275"
"2658","491056.74","401617","675159","54","27","500"
"2659","491162","401687","675301","44.58","29","72"
"2660","491265.98","401778","675407","43.98","26","102"
"2661","491387.14","401911","675543","51.6","25","497"
"2662","491509.88","402020","675651","52.34","27","335"
"2663","491630.66","402103","675775","51.44","26","431"
"2664","491737.7","402221","675864","45.38","27","79"
"2665","491851.72","402329","675936","48.44","26","194"
"2666","491954.42","402472","676078","43.4","27","61"
"2667","492158.36","402567","676155","88.42","28","2000"
"2668","492270.02","402666","676291","47.42","29","272"
"2669","492376.86","402752","676395","45.28","26","76"
"2670","492479.96","402861","676492","43.58","25","86"
"2671","492583.2","402965","676616","43.7","26","72"
"2672","492680.56","403057","676707","41.02","27","59"
"2673","492787.14","403166","676847","45.14","27","87"
"2674","492901.44","403241","676928","48.6","26","261"
"2675","493006.94","403336","677026","44.66","29","80"
"2676","493150.98","403926","677125","61.78","26","882"
"2677","493256.68","404000","677243","44.76","30","77"
"2678","493359.36","404095","677349","43.4","26","85"
"2679","493475.52","404208","677448","49.42","28","141"
