,reward_8,lengths_8,mean_lengths_8,reward_4,lengths_4,mean_lengths_4,reward_1,lengths_1,mean_lengths_1,smooth_1,smooth_4,smooth_8
1541,2.0,52.0,52.59,2.0,62.0,59.62,2.0,118.0,111.76,150.8782753011966,63.15993664064651,58.975802424867524
1542,2.0,45.0,52.62,2.0,45.0,59.71,2.0,100.0,112.23,150.36949254818464,62.97833727424005,58.83604440061885
1543,2.0,42.0,52.25,2.0,66.0,59.55,2.0,116.0,111.41,150.02579762270278,63.00855390149765,58.66768395661266
1544,2.0,46.0,51.77,2.0,45.0,59.55,2.0,109.0,112.14,149.61553964647575,62.828468362482674,58.54100711704654
1545,2.0,49.0,51.5,2.0,46.0,59.36,2.0,85.0,112.85,148.969384250011,62.66018367885785,58.44559704587608
1546,2.0,37.0,51.54,2.0,46.0,59.37,2.0,165.0,112.8,149.12969040751088,62.49358184206927,58.23114107541731
1547,2.0,71.0,51.35,2.0,61.0,59.26,2.0,79.0,111.96,148.42839350343576,62.47864602364857,58.35882966466314
1548,2.0,55.0,51.64,2.0,38.0,57.86,2.0,152.0,111.62,148.4641095684014,62.23385956341209,58.325241368016506
1549,2.0,43.0,51.61,2.0,53.0,57.62,2.0,105.0,112.28,148.02946847271738,62.14152096777797,58.17198895433634
1550,2.0,35.0,51.67,2.0,48.0,57.3,2.0,108.0,110.01,147.62917378799023,62.00010575810019,57.94026906479298
1551,2.0,45.0,51.58,2.0,60.0,57.1,2.0,72.0,110.09,146.87288205011032,61.98010470051919,57.81086637414505
1552,2.0,68.0,51.37,2.0,50.0,56.96,2.0,67.0,110.26,146.0741532296092,61.860303653514,57.912757710403596
1553,2.0,44.0,51.72,2.0,42.0,57.02,2.0,179.0,110.54,146.40341169731312,61.66170061697886,57.773630133299555
1554,2.0,44.0,51.62,2.0,70.0,57.05,2.0,78.0,111.53,145.71937758034,61.745083610809075,57.635893831966555
1555,2.0,59.0,51.54,2.0,40.0,56.98,2.0,61.0,111.53,144.8721838045366,61.52763277470098,57.649534893646894
1556,2.0,35.0,51.55,2.0,34.0,56.78,2.0,261.0,110.63,146.03346196649125,61.252356446953975,57.42303954471043
1557,2.0,52.0,51.45,2.0,56.0,56.42,2.0,42.0,112.22,144.99312734682633,61.199832882484436,57.36880914926333
1558,2.0,48.0,51.48,2.0,36.0,56.39,2.0,44.0,111.8,143.98319607335807,60.94783455365959,57.27512105777069
1559,2.0,49.0,51.16,2.0,48.0,56.28,2.0,143.0,111.06,143.9733641126245,60.81835620812299,57.192369847192985
1560,2.0,47.0,51.09,2.0,49.0,56.33,2.0,80.0,110.93,143.33363047149825,60.700172646041764,57.09044614872106
1561,2.0,46.0,51.08,2.0,50.0,56.32,2.0,158.0,110.92,143.4802941667833,60.59317091958135,56.97954168723385
1562,2.0,53.0,51.15,2.0,43.0,56.31,2.0,70.0,111.62,142.74549122511544,60.41723921038553,56.93974627036151
1563,2.0,42.0,51.15,2.0,53.0,56.08,2.0,225.0,111.35,143.56803631286428,60.34306681828168,56.7903488076579
1564,2.0,43.0,50.97,2.0,72.0,56.14,2.0,59.0,111.69,142.72235594973563,60.45963615009886,56.65244531958132
1565,2.0,43.0,50.94,2.0,37.0,54.31,2.0,96.0,111.9,142.2551323902383,60.22503978859787,56.51592086638551
1566,2.0,47.0,50.75,2.0,62.0,54.07,2.0,122.0,111.92,142.0525810663359,60.242789390711884,56.42076165772165
1567,2.0,41.0,50.6,2.0,51.0,54.04,2.0,67.0,112.17,141.30205525567254,60.15036149680476,56.26655404114444
1568,2.0,39.0,50.37,2.0,47.0,53.87,2.0,116.0,108.19,141.0490347031158,60.018857881836716,56.093888500732994
1569,2.0,44.0,50.01,2.0,57.0,53.88,2.0,89.0,108.62,140.52854435608467,59.98866930301835,55.97294961572566
1570,2.0,66.0,50.0,2.0,156.0,54.06,2.0,347.0,108.6,142.59325891252382,60.948782609988164,56.073220119568404
1571,2.0,41.0,50.28,2.0,53.0,55.19,2.0,56.0,110.97,141.7273263233986,60.869294783888286,55.922487918372724
1572,2.0,41.0,50.33,2.0,33.0,55.17,2.0,312.0,110.68,143.4300530601646,60.5906018360494,55.773263039189
1573,2.0,41.0,50.13,2.0,49.0,55.05,2.0,58.0,113.41,142.57575252956295,60.47469581768891,55.62553040879711
1574,2.0,58.0,49.98,2.0,61.0,55.08,2.0,112.0,112.87,142.26999500426732,60.47994885951202,55.64927510470914
1575,2.0,48.0,50.21,2.0,69.0,54.9,2.0,244.0,113.36,143.28729505422464,60.5651493709169,55.57278235366205
1576,2.0,80.0,50.3,2.0,47.0,55.18,2.0,37.0,115.4,142.2244221036824,60.42949787720773,55.81705453012543
1577,2.0,41.0,50.54,2.0,60.0,55.2,2.0,41.0,113.55,141.21217788264556,60.42520289843566,55.668883984824184
1578,2.0,52.0,50.66,2.0,49.0,55.07,2.0,158.0,111.63,141.38005610381913,60.310950869451304,55.632195144975945
1579,2.0,60.0,50.69,2.0,63.0,54.94,2.0,72.0,111.98,140.68625554278094,60.33784136075679,55.675873193526186
1580,2.0,54.0,50.48,2.0,73.0,55.18,2.0,60.0,110.77,139.87939298735313,60.46446294714923,55.659114461590924
1581,2.0,44.0,50.51,2.0,93.0,55.39,2.0,62.0,110.8,139.1005990574796,60.789818317677735,55.542523316975014
1582,2.0,43.0,50.37,2.0,63.0,55.73,2.0,53.0,110.6,138.2395930669048,60.81192013450096,55.417098083805264
1583,2.0,58.0,50.47,2.0,56.0,55.86,2.0,67.0,109.67,137.52719713623574,60.76380093315595,55.44292710296721
1584,2.0,57.0,50.52,2.0,70.0,55.79,2.0,103.0,109.54,137.18192516487338,60.85616292382439,55.458497831937535
1585,2.0,57.0,50.53,2.0,50.0,55.8,2.0,138.0,110.08,137.19010591322464,60.74760129458615,55.47391285361816
1586,2.0,47.0,50.14,2.0,66.0,55.63,2.0,52.0,110.77,136.3382048540924,60.80012528164029,55.389173725081974
1587,2.0,59.0,49.97,2.0,75.0,55.73,2.0,127.0,110.67,136.24482280555148,60.94212402882389,55.425281987831156
1588,2.0,64.0,50.14,2.0,71.0,55.89,2.0,44.0,111.32,135.32237457749596,61.04270278853565,55.51102916795284
1589,2.0,53.0,50.36,2.0,61.0,56.02,2.0,86.0,111.28,134.82915083172102,61.04227576065029,55.48591887627332
1590,2.0,67.0,50.5,2.0,44.0,56.1,2.0,94.0,109.27,134.42085932340382,60.87185300304379,55.601059687510585
1591,2.0,40.0,50.77,2.0,248.0,56.02,2.0,46.0,109.87,133.53665073016978,62.743134473013356,55.44504909063548
1592,2.0,49.0,50.65,2.0,64.0,58.01,2.0,56.0,109.0,132.76128422286808,62.75570312828322,55.380598599729126
1593,2.0,66.0,50.77,2.0,48.0,58.18,2.0,159.0,107.22,133.0236713806394,62.608146097000386,55.486792613731836
1594,2.0,62.0,50.99,2.0,67.0,57.98,2.0,40.0,107.55,132.09343466683302,62.65206463603038,55.551924687594514
1595,2.0,45.0,50.91,2.0,38.0,58.12,2.0,31.0,107.49,131.08250032016468,62.40554398967008,55.44640544071857
1596,2.0,59.0,50.98,2.0,73.0,58.04,2.0,41.0,107.38,130.18167531696304,62.51148854977338,55.48194138631139
1597,2.0,59.0,51.13,2.0,35.0,58.17,2.0,217.0,106.7,131.0498585637934,62.236373664275646,55.51712197244828
1598,2.0,49.0,51.13,2.0,54.0,57.67,2.0,237.0,108.17,132.10935997815548,62.15400992763289,55.451950752723796
1599,2.0,53.0,50.76,2.0,42.0,57.72,2.0,64.0,109.87,131.4282663783739,61.95246982835656,55.42743124519656
1600,2.0,75.0,50.93,2.0,59.0,57.37,2.0,201.0,109.6,132.12398371459017,61.922945130073,55.62315693274459
1601,2.0,83.0,51.34,2.0,45.0,57.53,2.0,62.0,111.25,131.42274387744428,61.753715678772274,55.89692536341715
1602,2.0,58.0,51.84,2.0,79.0,57.48,2.0,317.0,111.23,133.27851643866984,61.926178521984546,55.91795610978297
1603,2.0,42.0,51.8,2.0,35.0,57.85,2.0,50.0,113.54,132.44573127428313,61.6569167367647,55.778776548685144
1604,2.0,61.0,51.75,2.0,46.0,57.57,2.0,104.0,112.19,132.1612739615403,61.50034756939705,55.83098878319829
1605,2.0,54.0,51.78,2.0,37.0,57.72,2.0,38.0,112.5,131.2196612219249,61.25534409370308,55.81267889536631
1606,2.0,52.0,51.61,2.0,66.0,57.47,2.0,44.0,112.34,130.34746460970564,61.30279065276605,55.77455210641265
1607,2.0,59.0,51.5,2.0,41.0,57.77,2.0,609.0,109.61,135.1339899636086,61.09976274623839,55.806806585348525
1608,2.0,55.0,51.48,2.0,56.0,57.78,2.0,357.0,115.06,137.3526500639725,61.04876511877601,55.79873851949504
1609,2.0,56.0,51.43,2.0,52.0,57.74,2.0,66.0,116.99,136.6391235633328,60.95827746758825,55.80075113430009
1610,2.0,43.0,51.56,2.0,46.0,57.69,2.0,46.0,116.72,135.73273232769947,60.80869469291237,55.67274362295709
1611,2.0,41.0,51.72,2.0,85.0,57.66,2.0,67.0,116.53,135.04540500442246,61.05060774598324,55.526016186727524
1612,2.0,47.0,51.58,2.0,54.0,57.65,2.0,48.0,116.6,134.17495095437823,60.98010166852341,55.44075602486025
1613,2.0,52.0,51.68,2.0,82.0,57.55,2.0,82.0,115.07,133.65320144483445,61.19030065183818,55.406348464611646
1614,2.0,37.0,51.72,2.0,58.0,57.86,2.0,82.0,115.03,133.1366694303861,61.158397645319795,55.22228497996553
1615,2.0,34.0,51.58,2.0,40.0,57.77,2.0,38.0,114.17,132.18530273608224,60.9468136688666,55.01006213016588
1616,2.0,55.0,51.35,2.0,68.0,57.75,2.0,45.0,113.18,131.3134497087214,61.01734553217793,55.009961508864215
1617,2.0,50.0,51.47,2.0,38.0,57.95,2.0,70.0,113.09,130.70031521163418,60.78717207685615,54.959861893775575
1618,2.0,42.0,51.47,2.0,51.0,57.29,2.0,91.0,110.57,130.30331205951782,60.689300356087585,54.83026327483782
1619,2.0,47.0,51.16,2.0,62.0,57.18,2.0,60.0,111.11,129.60027893892263,60.702407352526706,54.751960642089436
1620,2.0,57.0,50.83,2.0,82.0,57.24,2.0,163.0,108.76,129.9342761495334,60.91538327900144,54.774441035668545
1621,2.0,65.0,50.82,2.0,45.0,57.62,2.0,46.0,109.95,129.09493338803807,60.75622944621143,54.87669662531186
1622,2.0,59.0,50.88,2.0,51.0,57.53,2.0,49.0,109.87,128.2939840541577,60.65866715174931,54.91792965905874
1623,2.0,50.0,50.83,2.0,39.0,57.45,2.0,124.0,109.29,128.25104421361613,60.44208048023182,54.868750362468155
1624,2.0,42.0,50.84,2.0,53.0,57.37,2.0,152.0,109.38,128.48853377147998,60.36765967542951,54.74006285884347
1625,2.0,48.0,50.85,2.0,49.0,57.05,2.0,8480.0,109.93,212.00364843376525,60.25398307867521,54.67266223025504
1626,2.0,49.0,50.8,2.0,48.0,56.94,2.0,156.0,193.51,211.4436119494276,60.131443247888456,54.615935607952494
1627,2.0,34.0,50.9,2.0,81.0,56.94,2.0,30.0,194.61,209.62917582993333,60.34012881540957,54.40977625187297
1628,2.0,52.0,50.93,2.0,63.0,57.27,2.0,53.0,194.31,208.062884071634,60.36672752725548,54.38567848935424
1629,2.0,91.0,51.02,2.0,50.0,57.57,2.0,57.0,194.28,206.55225523091764,60.26306025198292,54.7518217044607
1630,2.0,42.0,51.44,2.0,83.0,57.72,2.0,134.0,193.69,205.82673267860847,60.49042964946309,54.6243034874161
1631,2.0,66.0,51.31,2.0,42.0,57.88,2.0,92.0,193.74,204.68846535182237,60.30552535296846,54.738060452541944
1632,2.0,42.0,51.6,2.0,65.0,57.93,2.0,34.0,193.43,202.98158069830416,60.352470099438776,54.610679848016524
1633,2.0,46.0,51.28,2.0,71.0,57.8,2.0,122.0,191.46,202.17176489132112,60.458945398444385,54.52457304953636
1634,2.0,69.0,51.13,2.0,39.0,57.93,2.0,41.0,192.14,200.5600472424079,60.24435594445994,54.66932731904099
1635,2.0,45.0,51.35,2.0,39.0,57.61,2.0,116.0,192.1,199.71444676998382,60.03191238501534,54.57263404585058
1636,2.0,69.0,51.23,2.0,63.0,57.58,2.0,122.0,191.38,198.937302302284,60.061593261165186,54.71690770539207
1637,2.0,43.0,51.56,2.0,48.0,57.73,2.0,131.0,192.05,198.25792927926116,59.94097732855353,54.599738628338145
1638,2.0,48.0,51.52,2.0,55.0,57.65,2.0,40.0,191.67,196.67534998646855,59.89156755526799,54.53374124205476
1639,2.0,43.0,51.51,2.0,49.0,57.81,2.0,78.0,191.44,195.48859648660385,59.78265187971531,54.41840382963421
1640,2.0,42.0,51.26,2.0,57.0,57.63,2.0,93.0,191.29,194.46371052173782,59.754825360918154,54.294219791337866
1641,2.0,37.0,51.22,2.0,52.0,57.7,2.0,94.0,191.7,193.45907341652045,59.677277107308974,54.12127759342449
1642,2.0,55.0,51.07,2.0,74.0,57.6,2.0,60.0,191.46,192.12448268235525,59.820504336235885,54.130064817490236
1643,2.0,73.0,51.17,2.0,43.0,57.89,2.0,47.0,191.06,190.67323785553168,59.65229929287352,54.31876416931534
1644,2.0,34.0,51.48,2.0,45.0,57.66,2.0,54.0,190.37,189.30650547697635,59.50577629994479,54.11557652762219
1645,2.0,37.0,51.36,2.0,39.0,57.66,2.0,91.0,189.82,188.32344042220657,59.30071853694535,53.94442076234596
1646,2.0,69.0,51.24,2.0,54.0,57.59,2.0,81.0,189.88,187.2502060179845,59.247711351575894,54.0949765547225
1647,2.0,34.0,51.56,2.0,41.0,57.67,2.0,166.0,189.04,187.03770395780467,59.065234238060135,53.89402678917528
1648,2.0,49.0,51.19,2.0,55.0,57.47,2.0,123.0,189.91,186.3973269182266,59.02458189567953,53.84508652128353
1649,2.0,48.0,51.13,2.0,48.0,57.64,2.0,121.0,189.62,185.74335364904434,58.91433607672273,53.786635656070686
1650,2.0,53.0,51.18,2.0,49.0,57.59,2.0,103.0,189.78,184.9159201125539,58.815192715955504,53.77876929950998
1651,2.0,41.0,51.36,2.0,39.0,57.6,2.0,64.0,189.73,183.70676091142838,58.61704078879595,53.65098160651488
1652,2.0,38.0,51.32,2.0,39.0,57.39,2.0,185.0,189.65,183.71969330231408,58.420870380907985,53.49447179044974
1653,2.0,42.0,51.02,2.0,69.0,57.28,2.0,67.0,190.83,182.55249636929094,58.5266616770989,53.379527072545244
1654,2.0,74.0,51.0,2.0,49.0,57.55,2.0,91.0,189.71,181.63697140559802,58.431395060327915,53.58573180181979
1655,2.0,40.0,51.3,2.0,65.0,57.34,2.0,82.0,189.84,180.64060169154203,58.49708110972463,53.449874483801594
1656,2.0,71.0,51.11,2.0,40.0,57.59,2.0,184.0,190.05,180.67419567462662,58.31211029862738,53.62537573896358
1657,2.0,40.0,51.47,2.0,48.0,57.65,2.0,37.0,189.28,179.23745371788036,58.20898919564111,53.48912198157394
1658,2.0,47.0,51.35,2.0,56.0,57.57,2.0,77.0,189.23,178.21507918070157,58.1868993036847,53.424230761758196
1659,2.0,56.0,51.34,2.0,43.0,57.77,2.0,92.0,189.56,177.35292838889453,58.03503031064785,53.449988454140616
1660,2.0,61.0,51.41,2.0,64.0,57.72,2.0,52.0,189.05,176.0993991050056,58.09468000754137,53.52548856959921
1661,2.0,59.0,51.55,2.0,53.0,57.87,2.0,85.0,188.77,175.18840511395553,58.043733207465955,53.580233683903224
1662,2.0,65.0,51.68,2.0,39.0,57.9,2.0,143.0,188.04,174.86652106281596,57.8532958753913,53.69443134706419
1663,2.0,52.0,51.8,2.0,42.0,57.86,2.0,86.0,188.77,173.97785585218782,57.69476291663739,53.67748703359355
1664,2.0,68.0,51.9,2.0,61.0,57.75,2.0,95.0,187.38,173.1880772936659,57.72781528747101,53.82071216325762
1665,2.0,52.0,52.15,2.0,46.0,57.64,2.0,40.0,187.74,171.85619652072927,57.6105371345963,53.80250504162505
1666,2.0,50.0,52.24,2.0,46.0,57.73,2.0,37.0,187.18,170.50763455552197,57.49443176325034,53.764479991208795
1667,2.0,52.0,52.27,2.0,61.0,57.57,2.0,39.0,186.33,169.19255820996673,57.52948744561783,53.74683519129671
1668,2.0,63.0,52.38,2.0,59.0,57.67,2.0,49.0,186.05,167.9906326278671,57.54419257116166,53.83936683938374
1669,2.0,59.0,52.62,2.0,67.0,57.79,2.0,78.0,185.38,167.0907263015884,57.638750645450045,53.89097317098991
1670,2.0,56.0,52.77,2.0,51.0,57.89,2.0,79.0,185.27,166.2098190385725,57.57236313899554,53.91206343928001
1671,2.0,77.0,52.67,2.0,55.0,56.84,2.0,63.0,182.59,165.17772084818677,57.54663950760558,54.14294280488721
1672,2.0,50.0,53.03,2.0,53.0,56.86,2.0,159.0,182.66,165.1159436397049,57.50117311252953,54.10151337683834
1673,2.0,43.0,53.12,2.0,44.0,57.06,2.0,102.0,181.13,164.48478420330787,57.36616138140423,53.99049824306996
1674,2.0,51.0,53.14,2.0,66.0,57.01,2.0,37.0,181.57,163.2099363612748,57.45249976759019,53.96059326063926
1675,2.0,34.0,53.07,2.0,48.0,57.06,2.0,172.0,180.82,163.29783699766205,57.35797476991429,53.76098732803287
1676,2.0,34.0,52.93,2.0,59.0,56.85,2.0,94.0,180.1,162.60485862768542,57.374395022215154,53.56337745475254
1677,2.0,40.0,52.47,2.0,38.0,56.97,2.0,92.0,180.67,161.89881004140855,57.180651071993005,53.42774368020501
1678,2.0,56.0,52.46,2.0,69.0,56.75,2.0,31.0,181.18,160.58982194099445,57.29884456127307,53.453466243402964
1679,2.0,57.0,52.5,2.0,47.0,56.95,2.0,79.0,179.91,159.7739237215845,57.19585611566034,53.48893158096894
1680,2.0,45.0,52.47,2.0,85.0,56.79,2.0,75.0,179.98,158.92618448436866,57.473897554503736,53.40404226515925
1681,2.0,50.0,52.38,2.0,44.0,56.91,2.0,47.0,180.13,157.80692263952497,57.339158578958696,53.370001842507655
1682,2.0,38.0,52.44,2.0,44.0,56.42,2.0,87.0,179.98,157.09885341312972,57.20576699316911,53.21630182408258
1683,2.0,65.0,52.39,2.0,30.0,56.23,2.0,51.0,180.32,156.03786487899842,56.93370932323741,53.334138805841754
1684,2.0,81.0,52.46,2.0,45.0,55.97,2.0,52.0,180.16,154.99748623020844,56.814372230005034,53.61079741778334
1685,2.0,51.0,52.7,2.0,53.0,55.72,2.0,44.0,179.65,153.88751136790634,56.776228507704985,53.584689443605505
1686,2.0,60.0,52.64,2.0,59.0,55.75,2.0,96.0,178.71,153.30863625422728,56.79846622262794,53.64884254916945
1687,2.0,53.0,52.77,2.0,55.0,55.68,2.0,77.0,179.15,152.54554989168503,56.780481560401654,53.642354123677755
1688,2.0,50.0,52.71,2.0,58.0,55.48,2.0,49.0,178.65,151.5100943927682,56.79267674479763,53.605930582440976
1689,2.0,47.0,52.57,2.0,50.0,55.35,2.0,128.0,178.7,151.27499344884052,56.72474997734965,53.539871276616566
1690,2.0,60.0,52.51,2.0,45.0,55.24,2.0,198.0,179.12,151.7422435143521,56.60750247757616,53.6044725638504
1691,2.0,48.0,52.44,2.0,44.0,55.25,2.0,109.0,180.16,151.3148210792086,56.481427452800396,53.54842783821189
1692,2.0,56.0,52.52,2.0,39.0,53.21,2.0,57.0,180.79,150.3716728684165,56.30661317827239,53.572943559829774
1693,2.0,72.0,52.59,2.0,33.0,52.96,2.0,253.0,180.8,151.39795613973234,56.073547046489665,53.757214124231474
1694,2.0,37.0,52.65,2.0,56.0,52.81,2.0,69.0,181.74,150.57397657833502,56.07281157602477,53.58964198298916
1695,2.0,38.0,52.4,2.0,41.0,52.7,2.0,145.0,182.03,150.51823681255166,55.922083460264524,53.43374556315927
1696,2.0,50.0,52.33,2.0,59.0,52.73,2.0,79.0,183.17,149.80305444442612,55.95286262566188,53.39940810752768
1697,2.0,55.0,52.24,2.0,47.0,52.59,2.0,53.0,183.55,148.83502389998185,55.863333999405256,53.415414026452396
1698,2.0,52.0,52.2,2.0,38.0,52.71,2.0,80.0,181.91,148.14667366098203,55.684700659411206,53.40125988618787
1699,2.0,58.0,52.23,2.0,60.0,52.55,2.0,87.0,180.34,147.5352069243722,55.727853652817096,53.44724728732599
1700,2.0,70.0,52.28,2.0,57.0,52.73,2.0,56.0,180.57,146.6198548551285,55.74057511628892,53.612774814452735
1701,2.0,52.0,52.23,2.0,46.0,52.71,2.0,221.0,179.12,147.3636563065772,55.643169365126035,53.59664706630821
1702,2.0,61.0,51.92,2.0,42.0,52.72,2.0,114.0,180.71,147.03001974351145,55.506737671474774,53.67068059564512
1703,2.0,65.0,51.95,2.0,93.0,52.35,2.0,351.0,178.68,149.06971954607633,55.88167029476003,53.78397378968867
1704,2.0,83.0,52.18,2.0,45.0,52.93,2.0,74.0,181.69,148.31902235061557,55.77285359181243,54.07613405179178
1705,2.0,57.0,52.4,2.0,39.0,52.92,2.0,103.0,181.39,147.8658321271094,55.605125055894305,54.105372711273866
1706,2.0,43.0,52.43,2.0,44.0,52.94,2.0,53.0,182.04,146.9171738058383,55.48907380533536,53.994318984161126
1707,2.0,52.0,52.34,2.0,81.0,52.72,2.0,148.0,182.13,146.92800206777991,55.74418306728201,53.97437579431952
1708,2.0,59.0,52.27,2.0,52.0,53.12,2.0,108.0,177.52,146.5387220471021,55.70674123660919,54.02463203637633
1709,2.0,79.0,52.31,2.0,46.0,53.08,2.0,117.0,175.03,146.24333482663107,55.609673824243096,54.27438571601257
1710,2.0,39.0,52.54,2.0,46.0,53.02,2.0,65.0,175.54,145.43090147836477,55.513577086000666,54.12164185885244
1711,2.0,39.0,52.5,2.0,46.0,53.02,2.0,34.0,175.73,144.31659246358112,55.41844131514066,53.97042544026392
1712,2.0,45.0,52.48,2.0,38.0,52.63,2.0,133.0,175.4,144.2034265389453,55.24425690198926,53.88072118586128
1713,2.0,69.0,52.46,2.0,43.0,52.47,2.0,62.0,176.25,143.38139227355586,55.121814332969365,54.03191397400267
1714,2.0,49.0,52.63,2.0,56.0,52.08,2.0,165.0,176.05,143.5975783508203,55.130596189639675,53.981594834262644
1715,2.0,59.0,52.75,2.0,62.0,52.06,2.0,185.0,176.88,144.01160256731208,55.199290227743276,54.03177888592002
1716,2.0,46.0,53.0,2.0,39.0,52.28,2.0,87.0,178.35,143.44148654163897,55.03729732546584,53.95146109706082
1717,2.0,38.0,52.91,2.0,31.0,51.99,2.0,187.0,178.77,143.87707167622258,54.796924352211185,53.79194648609022
1718,2.0,52.0,52.79,2.0,47.0,51.92,2.0,61.0,179.94,143.04830095946036,54.71895510868907,53.774027021229315
1719,2.0,66.0,52.89,2.0,46.0,51.88,2.0,147.0,179.64,143.08781794986575,54.63176555760218,53.89628675101702
1720,2.0,53.0,53.08,2.0,54.0,51.72,2.0,59.0,180.51,142.2469397703671,54.62544790202615,53.88732388350685
1721,2.0,49.0,53.04,2.0,35.0,51.44,2.0,89.0,179.47,141.71447037266344,54.42919342300589,53.83845064467179
1722,2.0,40.0,52.88,2.0,54.0,51.34,2.0,152.0,179.9,141.8173256689368,54.42490148877583,53.70006613822507
1723,2.0,62.0,52.69,2.0,53.0,51.37,2.0,93.0,180.93,141.32915241224745,54.41065247388807,53.783065476842815
1724,2.0,49.0,52.81,2.0,48.0,51.51,2.0,43.0,180.62,140.34586088812497,54.34654594914919,53.73523482207439
1725,2.0,46.0,52.88,2.0,53.0,51.46,2.0,40.0,179.53,139.34240227924374,54.333080489657696,53.65788247385365
1726,2.0,57.0,52.86,2.0,63.0,51.5,2.0,100.0,95.13,138.9489782564513,54.41974968476112,53.69130364911511
1727,2.0,81.0,52.94,2.0,44.0,51.65,2.0,311.0,94.57,140.66948847388682,54.31555218791351,53.964390612623966
1728,2.0,47.0,53.41,2.0,45.0,51.28,2.0,103.0,97.38,140.29279358914795,54.22239666603438,53.89474670649773
1729,2.0,73.0,53.36,2.0,43.0,51.1,2.0,230.0,97.88,141.18986565325648,54.11017269937403,54.08579923943275
1730,2.0,72.0,53.18,2.0,41.0,51.03,2.0,125.0,99.61,141.0279669967239,53.9790709723803,54.26494124703842
1731,2.0,50.0,53.48,2.0,52.0,50.61,2.0,111.0,99.52,140.72768732675667,53.9592802626565,54.22229183456804
1732,2.0,69.0,53.32,2.0,50.0,50.71,2.0,103.0,99.71,140.3504104534891,53.919687460029934,54.37006891622236
1733,2.0,66.0,53.59,2.0,40.0,50.56,2.0,68.0,100.4,139.6269063489542,53.78049058542963,54.48636822706014
1734,2.0,62.0,53.79,2.0,64.0,50.25,2.0,190.0,99.86,140.13063728546467,53.88268567957534,54.561504544789535
1735,2.0,69.0,53.72,2.0,48.0,50.5,2.0,111.0,101.35,139.83933091261005,53.823858822779584,54.70588949934164
1736,2.0,64.0,53.96,2.0,46.0,50.59,2.0,94.0,101.3,139.38093760348394,53.74562023455179,54.79883060434822
1737,2.0,54.0,53.91,2.0,50.0,50.42,2.0,31.0,101.02,138.2971282274491,53.70816403220627,54.79084229830473
1738,2.0,79.0,54.02,2.0,52.0,50.44,2.0,67.0,100.02,137.58415694517458,53.69108239188421,55.03293387532168
1739,2.0,58.0,54.33,2.0,53.0,50.41,2.0,106.0,100.29,137.26831537572284,53.684171567965365,55.062604536568465
1740,2.0,52.0,54.48,2.0,45.0,50.45,2.0,120.0,100.57,137.0956322219656,53.59732985228571,55.031978491202786
1741,2.0,87.0,54.58,2.0,42.0,50.33,2.0,86.0,100.84,136.58467589974595,53.48135655376286,55.351658706290756
1742,2.0,68.0,55.08,2.0,36.0,50.23,2.0,105.0,100.76,136.2688291407485,53.306542988225225,55.47814211922785
1743,2.0,55.0,55.21,2.0,67.0,49.85,2.0,172.0,101.21,136.626140849341,53.44347755834298,55.47336069803556
1744,2.0,63.0,55.03,2.0,29.0,50.09,2.0,83.0,102.46,136.0898794408476,53.19904278275955,55.54862709105521
1745,2.0,61.0,55.32,2.0,50.0,49.93,2.0,278.0,102.75,137.5089806464391,53.167052354931954,55.60314082014466
1746,2.0,63.0,55.56,2.0,35.0,50.04,2.0,197.0,104.62,138.10389083997472,52.98538183138263,55.67710941194321
1747,2.0,88.0,55.5,2.0,95.0,49.85,2.0,113.0,105.78,137.85285193157497,53.40552801306881,56.00033831782378
1748,2.0,59.0,56.04,2.0,35.0,50.39,2.0,190.0,105.25,138.37432341225923,53.221472732938125,56.030334934645545
1749,2.0,56.0,56.14,2.0,41.0,50.19,2.0,78.0,105.92,137.77058017813664,53.099258005608746,56.03003158529909
1750,2.0,55.0,56.22,2.0,61.0,50.12,2.0,155.0,105.49,137.9428743763553,53.17826542555266,56.0197312694461
1751,2.0,36.0,56.24,2.0,943.0,50.24,2.0,37.0,106.01,136.93344563259174,62.07648277129714,55.819533956751634
1752,2.0,412.0,56.19,2.0,58.0,59.28,2.0,221.0,105.74,137.77411117626582,62.03571794358416,59.38133861718412
1753,2.0,55.0,59.93,2.0,57.0,59.47,2.0,296.0,106.1,139.35637006450318,61.98536076414832,59.33752523101228
1754,2.0,56.0,60.06,2.0,68.0,59.35,2.0,102.0,108.39,138.98280636385815,62.04550715650684,59.304149978702156
1755,2.0,51.0,59.88,2.0,50.0,59.54,2.0,46.0,108.5,138.05297830021956,61.92505208494177,59.221108478915134
1756,2.0,41.0,59.99,2.0,52.0,59.39,2.0,79.0,108.14,137.46244851721735,61.82580156409235,59.03889739412599
1757,2.0,62.0,59.69,2.0,54.0,59.51,2.0,47.0,107.09,136.55782403204518,61.747543548451425,59.06850842018473
1758,2.0,46.0,59.91,2.0,78.0,59.57,2.0,46.0,107.19,135.65224579172474,61.91006811296691,58.937823335982884
1759,2.0,58.0,59.9,2.0,45.0,59.79,2.0,122.0,106.88,135.5157233338075,61.74096743183724,58.92844510262305
1760,2.0,34.0,59.92,2.0,53.0,59.81,2.0,48.0,107.18,134.6405661004694,61.65355775751887,58.679160651596824
1761,2.0,63.0,59.65,2.0,58.0,59.7,2.0,104.0,107.14,134.3341604394647,61.617022179943675,58.72236904508086
